n: 24
g: 2
nswaps: 14
a:
[
 0 667 985 5 42 964 65 643 757 0 673 667 593 667 0 667 178 667 667 492 252 663 667 10
 333 0 993 333 333 1000 247 47 350 1 924 161 16 334 323 648 2 759 78 333 333 0 784 0
 15 7 0 0 1 587 0 0 3 0 69 1 0 0 0 192 0 595 0 0 41 0 21 0
 995 667 1000 0 332 1000 595 667 998 68 965 667 667 752 208 667 644 667 667 922 355 667 678 497
 958 667 999 668 0 996 667 667 915 577 761 667 667 668 645 667 667 667 667 702 800 667 667 666
 36 0 413 0 4 0 0 0 11 0 30 0 0 0 0 83 0 481 0 0 102 0 6 0
 935 753 1000 405 333 1000 0 680 1000 7 1000 667 666 988 316 667 503 699 667 979 334 667 911 192
 357 953 1000 333 333 1000 320 0 977 13 1000 666 242 933 333 667 40 901 664 394 333 483 997 1
 243 650 997 2 85 989 0 23 0 0 699 599 2 158 0 667 0 667 479 13 291 57 664 0
 1000 999 1000 932 423 1000 993 987 1000 0 1000 683 977 1000 834 667 905 997 713 1000 529 669 1000 730
 327 76 931 35 239 970 0 0 301 0 0 23 0 8 1 509 0 660 3 97 328 0 169 0
 333 839 999 333 333 1000 333 334 401 317 977 0 333 357 333 712 332 1000 438 333 333 103 929 296
 407 984 1000 333 333 1000 334 758 998 23 1000 667 0 980 333 667 116 961 672 505 333 593 999 11
 333 666 1000 248 332 1000 12 67 842 0 992 643 20 0 81 667 0 669 598 321 333 171 706 0
 1000 677 1000 792 355 1000 684 667 1000 166 999 667 667 919 0 667 662 669 667 998 402 667 753 606
 333 352 808 333 333 917 333 333 333 333 491 288 333 333 333 0 333 967 326 333 333 236 391 330
 822 998 1000 356 333 1000 497 960 1000 95 1000 668 884 1000 338 667 0 991 679 916 333 664 1000 93
 333 241 405 333 333 519 301 99 333 3 340 0 39 331 331 33 9 0 0 333 333 0 326 0
 333 922 1000 333 333 1000 333 336 521 287 997 562 328 402 333 674 321 1000 0 333 333 61 969 240
 508 667 1000 78 298 1000 21 606 987 0 903 667 495 679 2 667 84 667 667 0 332 645 671 7
 748 667 959 645 200 898 666 667 709 471 672 667 667 667 598 667 667 667 667 668 0 667 667 661
 337 1000 1000 333 333 1000 333 517 943 331 1000 897 407 829 333 764 336 1000 939 355 333 0 1000 324
 333 216 979 322 333 994 89 3 336 0 831 71 1 294 247 609 0 674 31 329 333 0 0 0
 990 1000 1000 503 334 1000 808 999 1000 270 1000 704 989 1000 394 670 907 1000 760 993 339 676 1000 0
]
