n: 24
g: 4
nswaps: 3
a:
[
 0 613 1000 867 600 603 800 591 600 471 600 1000 600 731 867 867 771 734 600 1000 600 917 595 850
 387 0 939 333 566 608 267 267 338 266 334 1000 334 433 334 387 457 467 67 467 69 398 9 334
 0 61 0 235 533 493 1 0 0 0 67 663 67 0 331 271 12 140 67 332 67 267 0 0
 133 667 765 0 533 733 1 666 617 0 546 736 180 733 308 870 141 731 731 1000 67 933 0 116
 400 434 467 467 0 203 280 412 467 267 455 529 467 466 334 466 467 467 200 467 103 400 57 339
 397 392 507 267 797 0 267 281 268 267 334 933 334 456 334 274 400 467 108 467 312 400 4 267
 200 733 999 999 720 733 0 733 733 57 732 963 253 733 871 1000 670 733 733 1000 592 940 70 660
 409 733 1000 334 588 719 267 0 833 0 71 1000 96 684 334 867 467 476 614 534 67 933 66 334
 400 662 1000 383 533 732 267 167 0 0 67 1000 203 200 334 814 397 435 206 467 67 461 0 270
 529 734 1000 1000 733 733 943 1000 1000 0 972 1000 989 755 1000 1000 1000 1000 733 1000 614 934 657 1000
 400 666 933 454 545 666 268 929 933 28 0 933 370 669 327 923 400 864 666 927 0 933 0 272
 0 0 337 264 471 67 37 0 0 0 67 0 67 8 333 267 2 174 67 334 67 267 0 2
 400 666 933 820 533 666 747 904 797 11 630 933 0 666 867 800 928 933 654 933 540 933 58 800
 269 567 1000 267 534 544 267 316 800 245 331 992 334 0 334 800 400 467 545 462 67 814 0 267
 133 666 669 692 666 666 129 666 666 0 673 667 133 666 0 907 138 666 666 933 56 933 12 585
 133 613 729 130 534 726 0 133 186 0 77 733 200 200 93 0 133 200 202 435 67 401 0 0
 229 543 988 859 533 600 330 533 603 0 600 998 72 600 862 867 0 761 600 882 548 800 0 863
 266 533 860 269 533 533 267 524 565 0 136 826 67 533 334 800 239 0 600 814 67 800 0 267
 400 933 933 269 800 892 267 386 794 267 334 933 346 455 334 798 400 400 0 406 322 864 30 267
 0 533 668 0 533 533 0 466 533 0 73 666 67 538 67 565 118 186 594 0 66 769 0 0
 400 931 933 933 897 688 408 933 933 386 1000 933 460 933 944 933 452 933 678 934 0 933 134 927
 83 602 733 67 600 600 60 67 539 66 67 733 67 186 67 599 200 200 136 231 67 0 67 67
 405 991 1000 1000 943 996 930 934 1000 343 1000 1000 942 1000 988 1000 1000 1000 970 1000 866 933 0 999
 150 666 1000 884 661 733 340 666 730 0 728 998 200 733 415 1000 137 733 733 1000 73 933 1 0
]
