n: 24
g: 2
nswaps: 3
a:
[
 0 39 333 72 0 0 0 302 994 4 0 333 0 593 0 333 0 333 339 0 333 1000 333 0
 961 0 333 667 0 601 0 332 1000 41 0 333 0 667 0 333 0 335 996 0 333 1000 425 0
 667 667 0 667 55 667 8 667 1000 667 667 667 667 667 580 998 667 1000 667 667 706 671 963 667
 928 333 333 0 333 340 333 333 1000 333 333 333 292 666 333 333 333 333 420 332 333 1000 333 41
 1000 1000 945 667 0 1000 119 1000 1000 1000 966 1000 667 667 998 1000 997 1000 1000 670 1000 1000 1000 667
 1000 399 333 660 0 0 0 333 1000 299 0 333 0 667 31 333 2 333 929 0 333 1000 338 0
 1000 1000 992 667 881 1000 0 1000 1000 1000 995 1000 669 667 1000 1000 1000 1000 1000 703 1000 1000 1000 667
 698 668 333 667 0 667 0 0 1000 667 667 393 608 667 1 990 667 1000 964 667 337 1000 1000 667
 6 0 0 0 0 0 0 0 0 0 0 0 0 74 0 33 0 293 0 0 0 577 3 0
 996 959 333 667 0 701 0 333 1000 0 6 333 0 667 1 333 76 1000 1000 590 333 1000 1000 661
 1000 1000 333 667 34 1000 5 333 1000 994 0 333 10 667 328 386 883 1000 1000 667 333 1000 1000 667
 667 667 333 667 0 667 0 607 1000 667 667 0 663 667 6 1000 667 1000 714 667 402 967 1000 667
 1000 1000 333 708 333 1000 331 392 1000 1000 990 337 0 668 333 905 999 1000 1000 960 333 1000 1000 676
 407 333 333 334 333 333 333 333 926 333 333 333 332 0 333 333 333 333 333 333 333 996 333 296
 1000 1000 420 667 2 969 0 999 1000 999 672 994 667 667 0 1000 702 1000 1000 667 926 1000 1000 667
 667 667 2 667 0 667 0 10 967 667 614 0 95 667 0 0 664 994 667 667 0 667 699 667
 1000 1000 333 667 3 998 0 333 1000 924 117 333 1 667 298 336 0 1000 1000 661 333 1000 1000 667
 667 665 0 667 0 667 0 0 707 0 0 0 0 667 0 6 0 0 667 7 0 667 611 77
 661 4 333 580 0 71 0 36 1000 0 0 286 0 667 0 333 0 333 0 0 332 998 333 0
 1000 1000 333 668 330 1000 297 333 1000 410 333 333 40 667 333 333 339 993 1000 0 333 1000 1000 597
 667 667 294 667 0 667 0 663 1000 667 667 598 667 667 74 1000 667 1000 668 667 0 698 994 667
 0 0 329 0 0 0 0 0 423 0 0 33 0 4 0 333 0 333 2 0 302 0 333 0
 667 575 37 667 0 662 0 0 997 0 0 0 0 667 0 301 0 389 667 0 6 667 0 2
 1000 1000 333 959 333 1000 333 333 1000 339 333 333 324 704 333 333 333 923 1000 403 333 1000 998 0
]
