n: 24
g: 4
nswaps: 28
a:
[
 0 295 252 666 48 483 322 3 274 335 414 416 292 3 461 500 233 492 449 340 493 357 252 346
 705 0 744 747 346 366 293 474 467 733 737 501 537 335 698 590 497 548 251 750 750 500 541 650
 748 256 0 585 92 441 305 182 286 681 469 458 535 0 457 471 89 256 254 749 740 338 417 267
 334 253 415 0 6 343 478 18 498 286 329 497 250 1 549 650 249 406 299 489 471 326 250 265
 952 654 908 994 0 701 581 504 500 928 745 750 749 244 794 751 726 620 512 784 830 707 634 896
 517 634 559 657 299 0 271 250 451 509 543 259 549 249 525 500 254 544 178 502 500 252 480 536
 678 707 695 522 419 729 0 250 437 509 501 664 740 242 734 549 342 740 451 585 738 485 575 738
 997 526 818 982 496 750 750 0 660 985 896 904 744 334 751 750 739 502 750 912 933 791 701 598
 726 533 714 502 500 549 563 340 0 529 694 723 672 405 534 508 499 518 496 671 749 731 724 510
 665 267 319 714 72 491 491 15 471 0 459 503 298 8 582 689 263 476 477 595 571 458 258 292
 586 263 531 671 255 457 499 104 306 541 0 427 291 99 492 498 403 250 404 524 504 456 344 289
 584 499 542 503 250 741 336 96 277 497 573 0 723 45 423 279 234 475 541 519 636 373 667 460
 708 463 465 750 251 451 260 256 328 702 709 277 0 249 498 500 253 443 308 670 578 250 469 455
 997 665 1000 999 756 751 758 666 595 992 901 955 751 0 907 787 981 714 744 941 962 971 771 915
 539 302 543 451 206 475 266 249 466 418 508 577 502 93 0 424 252 556 301 730 740 496 500 412
 500 410 529 350 249 500 451 250 492 311 502 721 500 213 576 0 345 555 456 646 660 522 500 497
 767 503 911 751 274 746 658 261 501 737 597 766 747 19 748 655 0 519 565 749 751 517 660 595
 508 452 744 594 380 456 260 498 482 524 750 525 557 286 444 445 481 0 288 725 708 491 667 557
 551 749 746 701 488 822 549 250 504 523 596 459 692 256 699 544 435 712 0 506 500 334 700 719
 660 250 251 511 216 498 415 88 329 405 476 481 330 59 270 354 251 275 494 0 547 479 274 250
 507 250 260 529 170 500 262 67 251 429 496 364 422 38 260 340 249 292 500 453 0 344 332 251
 643 500 662 674 293 748 515 209 269 542 544 627 750 29 504 478 483 509 666 521 656 0 721 538
 748 459 583 750 366 520 425 299 276 742 656 333 531 229 500 500 340 333 300 726 668 279 0 494
 654 350 733 735 104 464 262 402 490 708 711 540 545 85 588 503 405 443 281 750 749 462 506 0
]
