n: 24
g: 3
nswaps: 28
a:
[
 0 954 138 1000 997 905 588 697 666 938 1000 991 932 858 714 837 996 818 714 1000 336 533 616 871
 46 0 0 178 152 714 12 135 143 548 287 710 214 596 714 512 713 186 347 701 143 91 591 650
 862 1000 0 1000 999 999 724 770 950 999 1000 1000 990 906 717 896 1000 997 726 1000 598 891 902 955
 0 822 0 0 245 572 115 69 53 657 819 582 290 767 583 571 594 376 522 701 0 4 571 847
 3 848 1 755 0 693 179 137 161 729 936 657 343 834 712 598 706 472 683 909 95 9 571 856
 95 286 1 428 307 0 0 0 165 324 429 302 286 304 223 237 615 49 91 425 37 7 188 287
 412 988 276 885 821 1000 0 535 481 998 978 1000 544 876 780 860 1000 941 821 1000 387 448 947 905
 303 865 230 931 863 1000 465 0 523 1000 992 969 516 857 750 857 982 926 775 1000 338 351 835 858
 334 857 50 947 839 835 519 477 0 953 980 856 687 857 589 855 856 744 586 909 58 289 626 857
 62 452 1 343 271 676 2 0 47 0 427 800 286 834 569 657 832 50 111 816 0 1 572 676
 0 713 0 181 64 571 22 8 20 573 0 572 195 669 575 565 573 188 408 607 0 0 571 819
 9 290 0 418 343 698 0 31 144 200 428 0 294 474 531 157 819 53 140 518 121 2 470 309
 68 786 10 710 657 714 456 484 313 714 805 706 0 620 714 571 712 688 714 724 161 155 576 788
 142 404 94 233 166 696 124 143 143 166 331 526 380 0 611 173 714 145 146 386 143 143 656 462
 286 286 283 417 288 777 220 250 411 431 425 469 286 389 0 316 790 286 239 442 292 286 670 289
 163 488 104 429 402 763 140 143 145 343 435 843 429 827 684 0 947 152 172 806 143 143 698 605
 4 287 0 406 294 385 0 18 144 168 427 181 288 286 210 53 0 36 140 380 113 0 137 286
 182 814 3 624 528 951 59 74 256 950 812 947 312 855 714 848 964 0 629 1000 145 66 595 850
 286 653 274 478 317 909 179 225 414 889 592 860 286 854 761 828 860 371 0 969 292 284 849 801
 0 299 0 299 91 575 0 0 91 184 393 482 276 614 558 194 620 0 31 0 4 0 549 397
 664 857 402 1000 905 963 613 662 942 1000 1000 879 839 857 708 857 887 855 708 996 0 726 803 857
 467 909 109 996 991 993 552 649 711 999 1000 998 845 857 714 857 1000 934 716 1000 274 0 677 859
 384 409 98 429 429 812 53 165 374 428 429 530 424 344 330 302 863 405 151 451 197 323 0 328
 129 350 45 153 144 713 95 142 143 324 181 691 212 538 711 395 714 150 199 603 143 141 672 0
]
