n: 24
g: 3
nswaps: 3
a:
[
 0 293 286 1000 428 874 995 243 856 429 408 941 1000 498 429 429 1000 1000 1000 286 429 429 429 1000
 707 0 214 1000 143 716 714 3 871 143 143 1000 1000 661 429 429 714 1000 714 139 405 433 426 714
 714 786 0 1000 143 734 714 0 858 143 143 1000 1000 708 429 429 714 1000 714 128 434 495 429 714
 0 0 0 0 142 566 143 0 281 0 0 286 144 143 0 175 25 503 505 0 143 248 0 143
 572 857 857 858 0 857 1000 27 857 776 291 857 1000 959 286 418 857 876 857 334 991 857 286 1000
 126 284 266 434 143 0 143 0 286 143 143 429 429 143 429 429 143 430 236 12 429 429 429 143
 5 286 286 857 0 857 0 0 789 4 286 354 870 0 286 286 823 857 857 283 414 286 286 598
 757 997 1000 1000 973 1000 1000 0 974 1000 1000 1000 1000 995 997 1000 1000 1000 1000 1000 1000 1000 937 1000
 144 129 142 719 143 714 211 26 0 143 143 434 650 143 143 144 713 970 714 142 143 185 143 708
 571 857 857 1000 224 857 996 0 857 0 288 1000 1000 734 429 429 999 1000 979 288 944 864 428 965
 592 857 857 1000 709 857 714 0 857 712 0 1000 1000 714 436 493 719 1000 978 549 1000 982 430 714
 59 0 0 714 143 571 646 0 566 0 0 0 714 148 18 143 696 757 571 0 143 0 1 714
 0 0 0 856 0 571 130 0 350 0 0 286 0 0 32 265 563 855 571 0 144 286 4 524
 502 339 292 857 41 857 1000 5 857 266 286 852 1000 0 286 294 857 857 857 286 429 287 286 980
 571 571 571 1000 714 571 714 3 857 571 564 982 968 714 0 940 714 1000 573 571 717 857 111 714
 571 571 571 825 582 571 714 0 856 571 507 857 735 706 60 0 571 861 571 566 714 855 5 713
 0 286 286 975 143 857 177 0 287 1 281 304 437 143 286 429 0 935 857 258 429 286 286 214
 0 0 0 497 124 570 143 0 30 0 0 243 145 143 0 139 65 0 564 0 143 5 0 150
 0 286 286 495 143 764 143 0 286 21 22 429 429 143 427 429 143 436 0 1 429 288 413 143
 714 861 872 1000 666 988 717 0 858 712 451 1000 1000 714 429 434 742 1000 999 0 1000 1000 429 714
 571 595 566 857 9 571 586 0 857 56 0 857 856 571 283 286 571 857 571 0 0 790 250 571
 571 567 505 752 143 571 714 0 815 136 18 1000 714 713 143 145 714 995 712 0 210 0 143 714
 571 574 571 1000 714 571 714 63 857 572 570 999 996 714 889 995 714 1000 587 571 750 857 0 714
 0 286 286 857 0 857 402 0 292 35 286 286 476 20 286 287 786 850 857 286 429 286 286 0
]
