n: 24
g: 3
nswaps: 3
a:
[
 0 367 667 336 667 1000 667 666 1000 667 333 1000 1000 333 333 669 665 667 333 306 667 58 927 674
 633 0 704 368 625 672 667 999 667 661 333 1000 1000 625 666 667 334 996 42 333 667 333 995 667
 333 296 0 83 2 333 333 666 333 0 4 639 333 660 666 378 0 666 5 333 0 333 666 333
 664 632 917 0 334 667 667 1000 667 334 53 998 669 666 666 667 335 1000 70 333 338 333 1000 667
 333 375 998 666 0 333 338 666 334 296 377 666 666 666 666 637 297 666 338 333 699 333 666 333
 0 328 667 333 667 0 333 335 369 630 333 408 962 333 333 337 334 667 300 0 667 0 333 334
 333 333 667 333 662 667 0 669 667 382 300 664 667 333 638 667 667 998 333 333 667 333 367 667
 334 1 334 0 334 665 331 0 667 334 0 619 667 8 664 667 334 704 0 300 334 333 374 667
 0 333 667 333 666 631 333 333 0 333 333 662 692 333 333 620 5 333 329 0 633 0 359 52
 333 339 1000 666 704 370 618 666 667 0 660 671 995 666 666 667 667 998 333 333 960 333 666 633
 667 667 996 947 623 667 700 1000 667 340 0 1000 708 706 666 667 667 1000 634 333 669 333 1000 667
 0 0 361 2 334 592 336 381 338 329 0 0 666 299 333 368 334 667 0 0 334 0 332 334
 0 0 667 331 334 38 333 333 308 5 292 334 0 333 333 334 42 335 0 0 376 0 333 0
 667 375 340 334 334 667 667 992 667 334 294 701 667 0 696 667 334 964 330 339 334 333 970 667
 667 334 334 334 334 667 362 336 667 334 334 667 667 304 0 667 334 630 334 81 334 332 667 627
 331 333 622 333 363 663 333 333 380 333 333 632 666 333 333 0 333 333 333 333 337 281 337 333
 335 666 1000 665 703 666 333 666 995 333 333 666 958 666 666 667 0 695 662 380 963 333 666 646
 333 4 334 0 334 333 2 296 667 2 0 333 665 36 370 667 305 0 0 330 334 333 333 373
 667 958 995 930 662 700 667 1000 671 667 366 1000 1000 670 666 667 338 1000 0 333 713 333 1000 667
 694 667 667 667 667 1000 667 700 1000 667 667 1000 1000 661 919 667 620 670 667 0 667 373 1000 992
 333 333 1000 662 301 333 333 666 367 40 331 666 624 666 666 663 37 666 287 333 0 333 666 333
 942 667 667 667 667 1000 667 667 1000 667 667 1000 1000 667 668 719 667 667 667 627 667 0 999 699
 73 5 334 0 334 667 633 626 641 334 0 668 667 30 333 663 334 667 0 0 334 1 0 334
 326 333 667 333 667 666 333 333 948 367 333 666 1000 333 373 667 354 627 333 8 667 301 666 0
]
