n: 24
g: 2
nswaps: 28
a:
[
 0 931 31 0 223 378 69 109 6 1 268 0 0 16 0 319 0 766 322 11 196 0 539 111
 69 0 0 0 6 109 0 0 0 0 9 0 0 0 0 55 0 345 25 1 24 0 251 6
 969 1000 0 0 513 999 268 813 694 35 389 0 127 756 446 344 618 1000 996 665 669 1 667 667
 1000 1000 1000 0 1000 1000 990 1000 1000 927 994 539 936 999 724 962 999 1000 1000 887 981 735 691 775
 777 994 487 0 0 983 94 656 660 8 348 2 225 670 551 318 640 997 933 666 668 0 667 667
 622 891 1 0 17 0 1 5 31 0 23 0 0 50 0 109 6 897 285 128 534 0 658 441
 931 1000 732 10 906 999 0 876 696 140 783 73 550 716 661 548 670 1000 999 667 668 30 667 667
 891 1000 187 0 344 995 124 0 551 4 315 0 21 634 215 332 450 1000 978 645 667 0 667 664
 994 1000 306 0 340 969 304 449 0 111 333 0 5 676 63 333 271 999 936 552 696 12 667 658
 999 1000 965 73 992 1000 860 996 889 0 938 218 658 931 665 776 770 1000 1000 672 722 169 667 667
 732 991 611 6 652 977 217 685 667 62 0 25 457 669 640 402 666 995 902 667 667 13 667 667
 1000 1000 1000 461 998 1000 927 1000 1000 782 975 0 994 1000 920 871 1000 1000 1000 994 1000 557 864 961
 1000 1000 873 64 775 1000 450 979 995 342 543 6 0 995 615 389 966 1000 1000 777 927 230 671 686
 984 1000 244 1 330 950 284 366 324 69 331 0 5 0 29 333 151 1000 876 462 672 10 667 645
 1000 1000 554 276 449 1000 339 785 937 335 360 80 385 971 0 335 875 1000 997 965 998 331 769 881
 681 945 656 38 682 891 452 668 667 224 598 129 611 667 665 0 667 962 772 667 667 69 667 667
 1000 1000 382 1 360 994 330 550 729 230 334 0 34 849 125 333 0 1000 983 628 771 56 667 664
 234 655 0 0 3 103 0 0 1 0 5 0 0 0 0 38 0 0 34 8 107 0 432 54
 678 975 4 0 67 715 1 22 64 0 98 0 0 124 3 228 17 966 0 230 604 0 667 533
 989 999 335 113 334 872 333 355 448 328 333 6 223 538 35 333 372 992 770 0 948 278 677 658
 804 976 331 19 332 466 332 333 304 278 333 0 73 328 2 333 229 893 396 52 0 117 606 221
 1000 1000 999 265 1000 1000 970 1000 988 831 987 443 770 990 669 931 944 1000 1000 722 883 0 668 674
 461 749 333 309 333 342 333 333 333 333 333 136 329 333 231 333 333 568 333 323 394 332 0 288
 889 994 333 225 333 559 333 336 342 333 333 39 314 355 119 333 336 946 467 342 779 326 712 0
]
