n: 24
g: 4
nswaps: 14
a:
[
 0 750 679 690 679 414 750 735 785 731 528 750 505 576 708 749 568 532 750 750 750 723 503 750
 250 0 13 4 0 250 250 0 258 197 180 246 0 509 0 251 80 67 1 274 69 414 250 221
 321 987 0 500 250 496 737 258 818 686 281 747 245 775 445 500 502 466 393 774 683 687 507 506
 310 996 500 0 427 254 508 742 903 750 330 565 10 749 427 742 719 502 740 820 744 750 280 713
 321 1000 750 573 0 292 754 954 938 935 699 774 310 750 565 941 750 746 977 1000 777 750 504 995
 586 750 504 746 708 0 695 750 831 738 712 747 486 531 529 752 740 500 750 750 750 510 556 750
 250 750 263 492 246 305 0 254 757 493 421 686 33 676 256 526 500 258 462 687 563 314 485 500
 265 1000 742 258 46 250 746 0 755 783 502 720 174 750 435 726 555 677 737 995 570 749 489 772
 215 742 182 97 62 169 243 245 0 499 250 19 0 557 0 259 437 1 188 346 665 257 26 284
 269 803 314 250 65 262 507 217 501 0 500 500 231 535 262 569 473 443 277 692 259 496 497 500
 472 820 719 670 301 288 579 498 750 500 0 750 97 750 740 509 701 750 682 753 512 750 297 901
 250 754 253 435 226 253 314 280 981 500 250 0 2 740 29 452 500 132 434 792 750 487 288 676
 495 1000 755 990 690 514 967 826 1000 769 903 998 0 750 821 932 971 750 1000 1000 830 781 746 997
 424 491 225 251 250 469 324 250 443 465 250 260 250 0 247 269 259 74 250 254 304 412 313 250
 292 1000 555 573 435 471 744 565 1000 738 260 971 179 753 0 718 541 677 706 999 750 816 498 748
 251 749 500 258 59 248 474 274 741 431 491 548 68 731 282 0 495 475 512 754 533 501 376 750
 432 920 498 281 250 260 500 445 563 527 299 500 29 741 459 505 0 500 489 574 431 749 252 558
 468 933 534 498 254 500 742 323 999 557 250 868 250 926 323 525 500 0 494 991 750 965 500 717
 250 999 607 260 23 250 538 263 812 723 318 566 0 750 294 488 511 506 0 989 685 690 258 725
 250 726 226 180 0 250 313 5 654 308 247 208 0 746 1 246 426 9 11 0 487 299 244 369
 250 931 317 256 223 250 437 430 335 741 488 250 170 696 250 467 569 250 315 513 0 484 250 503
 277 586 313 250 250 490 686 251 743 504 250 513 219 588 184 499 251 35 310 701 516 0 499 431
 497 750 493 720 496 444 515 511 974 503 703 712 254 687 502 624 748 500 742 756 750 501 0 750
 250 779 494 287 5 250 500 228 716 500 99 324 3 750 252 250 442 283 275 631 497 569 250 0
]
