n: 24
g: 3
nswaps: 14
a:
[
 0 429 629 366 667 37 664 573 333 281 333 659 968 667 667 420 324 241 762 667 350 333 636 658
 571 0 334 334 667 80 371 664 297 291 98 666 674 657 371 346 0 297 987 667 523 333 405 333
 371 666 0 342 869 334 630 666 666 432 666 666 989 687 999 346 592 225 973 753 666 666 666 656
 634 666 658 0 680 391 921 666 569 656 666 666 1000 676 1000 660 665 47 1000 988 666 657 676 467
 333 333 131 320 0 333 337 409 330 333 333 369 635 266 655 333 333 84 854 684 333 648 333 295
 963 920 666 609 667 0 1000 666 422 716 666 678 1000 669 1000 965 661 428 1000 964 771 586 995 676
 336 629 370 79 663 0 0 666 333 344 561 666 965 564 703 115 102 0 996 631 654 333 347 255
 427 336 334 334 591 334 334 0 255 336 32 670 576 369 334 334 12 334 668 665 337 404 334 334
 667 703 334 431 670 578 667 745 0 641 346 870 667 590 672 667 336 335 998 992 738 656 677 366
 719 709 568 344 667 284 656 664 359 0 342 745 998 667 667 360 299 334 912 667 680 334 667 666
 667 902 334 334 667 334 439 968 654 658 0 994 765 667 596 372 114 334 999 667 963 578 643 376
 341 334 334 334 631 322 334 330 130 255 6 0 433 412 334 334 1 334 667 666 312 343 334 334
 32 326 11 0 365 0 35 424 333 2 235 567 0 333 521 0 18 0 438 333 331 333 320 92
 333 343 313 324 734 331 436 631 410 333 333 588 667 0 668 347 333 28 996 920 363 666 336 244
 333 629 1 0 345 0 297 666 328 333 404 666 479 332 0 250 41 0 717 341 647 334 348 15
 580 654 654 340 667 35 885 666 333 640 628 666 1000 653 750 0 344 29 1000 665 664 333 402 420
 676 1000 408 335 667 339 898 988 664 701 886 999 982 667 959 656 0 334 1000 743 1000 643 920 639
 759 703 775 953 916 572 1000 666 665 666 666 666 1000 972 1000 971 666 0 1000 1000 667 666 912 956
 238 13 27 0 146 0 4 332 2 88 1 333 562 4 283 0 0 0 0 292 43 242 0 0
 333 333 247 12 316 36 369 335 8 333 333 334 667 80 659 335 257 0 708 0 333 209 306 0
 650 477 334 334 667 229 346 663 262 320 37 688 669 637 353 336 0 333 957 667 0 333 371 334
 667 667 334 343 352 414 667 596 344 666 422 657 667 334 666 667 357 334 758 791 667 0 660 336
 364 595 334 324 667 5 653 666 323 333 357 666 680 664 652 598 80 88 1000 694 629 340 0 241
 342 667 344 533 705 324 745 666 634 334 624 666 908 756 985 580 361 44 1000 1000 666 664 759 0
]
