n: 24
g: 3
nswaps: 28
a:
[
 0 982 671 660 666 631 440 734 890 419 663 615 638 562 933 635 447 602 686 668 990 787 673 984
 18 0 546 333 434 236 283 178 629 332 401 336 343 363 603 318 270 58 367 336 424 662 528 649
 329 454 0 666 559 150 333 409 919 505 333 638 614 333 892 440 352 333 640 660 701 666 393 964
 340 667 334 0 397 334 341 664 354 328 659 435 566 347 414 86 5 386 617 459 894 959 600 472
 334 566 441 603 0 337 332 458 639 563 649 667 667 396 667 177 31 240 663 626 702 997 621 664
 369 764 850 666 663 0 337 599 998 603 385 697 743 356 994 634 567 364 668 666 890 682 608 1000
 560 717 667 659 668 663 0 477 667 667 872 667 667 768 667 591 458 626 673 667 670 961 770 667
 266 822 591 336 542 401 523 0 653 334 660 340 358 628 629 333 332 353 425 345 505 666 627 662
 110 371 81 646 361 2 333 347 0 63 333 349 346 333 651 284 66 331 447 559 670 666 335 767
 581 668 495 672 437 397 333 666 937 0 436 899 866 334 992 371 311 336 617 655 998 879 371 993
 337 599 667 341 351 615 128 340 667 564 0 654 661 295 667 329 314 123 449 365 668 854 448 667
 385 664 362 565 333 303 333 660 651 101 346 0 634 333 744 329 227 333 338 359 938 711 335 724
 362 657 386 434 333 257 333 642 654 134 339 366 0 333 683 332 271 333 334 335 814 610 333 673
 438 637 667 653 604 644 232 372 667 666 705 667 667 0 667 547 397 518 667 660 667 860 689 667
 67 397 108 586 333 6 333 371 349 8 333 256 317 333 0 235 36 330 349 379 674 663 333 632
 365 682 560 914 823 366 409 667 716 629 671 671 668 453 765 0 120 600 976 951 998 1000 767 887
 553 730 648 995 969 433 542 668 934 689 686 773 729 603 964 880 0 673 1000 998 1000 1000 888 992
 398 942 667 614 760 636 374 647 669 664 877 667 667 482 670 400 327 0 920 708 905 1000 965 697
 314 633 360 383 337 332 327 575 553 383 551 662 666 333 651 24 0 80 0 383 782 966 440 641
 332 664 340 541 374 334 333 655 441 345 635 641 665 340 621 49 2 292 617 0 938 994 561 622
 10 576 299 106 298 110 330 495 330 2 332 62 186 333 326 2 0 95 218 62 0 552 325 344
 213 338 334 41 3 318 39 334 334 121 146 289 390 140 337 0 0 0 34 6 448 0 27 336
 327 472 607 400 379 392 230 373 665 629 552 665 667 311 667 233 112 35 560 439 675 973 0 667
 16 351 36 528 336 0 333 338 233 7 333 276 327 333 368 113 8 303 359 378 656 664 333 0
]
