n: 24
g: 4
nswaps: 14
a:
[
 0 594 137 163 26 647 539 402 962 300 0 134 384 400 397 975 182 908 930 35 800 133 283 606
 406 0 86 70 67 633 600 283 991 174 66 126 334 363 299 936 78 948 865 69 852 133 329 438
 863 914 0 638 586 725 596 800 1000 851 135 699 747 930 905 1000 604 1000 802 166 800 666 665 546
 837 930 362 0 142 800 573 411 995 767 258 404 267 403 443 1000 669 1000 813 267 800 160 267 725
 974 933 414 858 0 932 640 933 991 934 275 867 524 791 928 998 931 996 933 382 803 676 402 899
 353 367 275 200 68 0 550 396 983 392 3 143 372 400 400 520 181 588 799 100 798 133 272 187
 461 400 404 427 360 450 0 400 853 413 307 399 400 400 400 472 446 477 528 402 751 199 384 392
 598 717 200 589 67 604 600 0 733 708 67 173 276 393 278 962 584 733 731 67 622 194 136 698
 38 9 0 5 9 17 147 267 0 2 0 4 267 267 195 415 1 150 292 0 642 13 267 0
 700 826 149 233 66 608 587 292 998 0 0 136 268 400 399 997 210 992 837 17 800 135 267 531
 1000 934 865 742 725 997 693 933 1000 1000 0 844 977 932 933 1000 797 1000 977 614 852 666 892 758
 866 874 301 596 133 857 601 827 996 864 156 0 349 440 761 999 629 984 867 268 866 496 338 606
 616 666 253 733 476 628 600 724 733 732 23 651 0 842 665 929 702 733 688 77 543 664 172 722
 600 637 70 597 209 600 600 607 733 600 68 560 158 0 579 827 600 729 600 67 601 637 85 600
 603 701 95 557 72 600 600 722 805 601 67 239 335 421 0 1000 582 749 798 67 848 312 326 600
 25 64 0 0 2 480 528 38 585 3 0 1 71 173 0 0 0 410 514 0 534 3 7 118
 818 922 396 331 69 819 554 416 999 790 203 371 298 400 418 1000 0 1000 926 260 800 135 267 724
 92 52 0 0 4 412 523 267 850 8 0 16 267 271 251 590 0 0 738 0 799 38 267 60
 70 135 198 187 67 201 472 269 708 163 23 133 312 400 202 486 74 262 0 67 703 133 249 106
 965 931 834 733 618 900 598 933 1000 983 386 732 923 933 933 1000 740 1000 933 0 801 666 816 683
 200 148 200 200 197 202 249 378 358 200 148 134 457 399 152 466 200 201 297 199 0 134 382 200
 867 867 334 840 324 867 801 806 987 865 334 504 336 363 688 997 865 962 867 334 866 0 334 864
 717 671 335 733 598 728 616 864 733 733 108 662 828 915 674 993 733 733 751 184 618 666 0 732
 394 562 454 275 101 813 608 302 1000 469 242 394 278 400 400 882 276 940 894 317 800 136 268 0
]
