n: 24
g: 3
nswaps: 14
a:
[
 0 190 857 286 10 440 407 857 284 356 429 884 851 31 920 997 429 304 555 518 720 996 841 999
 810 0 857 286 33 838 445 857 286 806 585 877 856 73 965 999 490 290 942 576 856 987 857 1000
 143 143 0 37 102 143 143 7 3 128 143 561 48 24 641 179 143 139 146 5 78 294 0 169
 714 714 963 0 680 1000 714 785 503 997 718 794 572 608 714 1000 984 773 1000 584 857 744 853 1000
 990 967 898 320 0 1000 952 857 443 966 996 997 857 626 997 1000 987 477 1000 654 857 1000 857 1000
 560 162 857 0 0 0 147 573 0 621 211 571 571 1 714 990 154 10 774 569 850 610 650 979
 593 555 857 286 48 853 0 857 280 857 911 857 780 144 747 907 699 290 857 571 857 856 857 873
 143 143 993 215 143 427 143 0 134 429 144 749 633 143 714 569 403 344 430 157 399 705 386 841
 716 714 997 497 557 1000 720 866 0 1000 923 993 689 640 719 1000 994 581 1000 676 875 967 858 1000
 644 194 872 3 34 379 143 571 0 0 155 696 571 2 714 988 157 108 765 569 834 714 602 972
 571 415 857 282 4 789 89 856 77 845 0 835 601 17 620 862 426 286 851 571 857 786 857 858
 116 123 439 206 3 429 143 251 7 304 165 0 19 1 546 429 425 322 424 0 286 264 286 430
 149 144 952 428 143 429 220 367 311 429 399 981 0 139 733 447 429 429 429 124 327 840 294 563
 969 927 976 392 374 999 856 857 360 998 983 999 861 0 993 1000 945 449 1000 645 858 1000 857 1000
 80 35 359 286 3 286 253 286 281 286 380 454 267 7 0 301 286 286 286 3 286 316 286 288
 3 1 821 0 0 10 93 431 0 12 138 571 553 0 699 0 13 0 31 67 231 560 158 642
 571 510 857 16 13 846 301 597 6 843 574 575 571 55 714 987 0 86 860 571 857 583 791 963
 696 710 861 227 523 990 710 656 419 892 714 678 571 551 714 1000 914 0 999 571 857 714 824 1000
 445 58 854 0 0 226 143 570 0 235 149 576 571 0 714 969 140 1 0 549 797 678 577 935
 482 424 995 416 346 431 429 843 324 431 429 1000 876 355 997 933 429 429 451 0 456 1000 713 995
 280 144 922 143 143 150 143 601 125 166 143 714 673 142 714 769 143 143 203 544 0 714 522 746
 4 13 706 256 0 390 144 295 33 286 214 736 160 0 684 440 417 286 322 0 286 0 288 479
 159 143 1000 147 143 350 143 614 142 398 143 714 706 143 714 842 209 176 423 287 478 712 0 980
 1 0 831 0 0 21 127 159 0 28 142 570 437 0 712 358 37 0 65 5 254 521 20 0
]
