n: 24
g: 4
nswaps: 3
a:
[
 0 502 750 971 748 750 750 750 527 750 750 750 523 750 685 753 750 750 746 750 750 748 749 519
 498 0 1000 1000 746 775 751 755 501 1000 978 1000 305 975 750 750 972 750 750 1000 1000 500 781 974
 250 0 0 705 500 495 721 279 0 1000 500 728 250 272 250 285 500 746 253 500 526 256 250 500
 29 0 295 0 251 471 500 496 26 748 250 749 219 500 0 5 500 475 0 250 475 1 0 250
 252 254 500 749 0 500 255 702 223 720 284 530 495 744 500 500 500 270 250 500 501 269 498 750
 250 225 505 529 500 0 750 500 40 978 725 774 250 500 252 250 768 750 499 483 750 250 250 499
 250 249 279 500 745 250 0 505 250 728 500 499 250 500 250 269 250 257 250 499 492 250 467 500
 250 245 721 504 298 500 495 0 0 750 500 526 477 698 500 500 500 500 500 750 537 251 500 750
 473 499 1000 974 777 960 750 1000 0 1000 755 1000 500 1000 503 750 1000 750 747 966 998 745 521 750
 250 0 0 252 280 22 272 250 0 0 222 251 250 250 248 250 460 251 0 3 250 250 223 283
 250 22 500 750 716 275 500 500 245 778 0 750 250 500 250 250 473 723 256 251 746 250 252 500
 250 0 272 251 470 226 501 474 0 749 250 0 250 266 250 250 252 276 250 497 253 250 250 500
 477 695 750 781 505 750 750 523 500 750 750 750 0 747 746 750 750 750 750 750 750 500 750 749
 250 25 728 500 256 500 500 302 0 750 500 734 253 0 500 493 524 500 500 750 503 250 460 750
 315 250 750 1000 500 748 750 500 497 752 750 750 254 500 0 748 720 749 721 523 750 747 505 473
 247 250 715 995 500 750 731 500 250 750 750 750 250 507 252 0 750 536 254 499 750 250 273 495
 250 28 500 500 500 232 750 500 0 540 527 748 250 476 280 250 0 733 500 254 750 250 250 251
 250 250 254 525 730 250 743 500 250 749 277 724 250 500 251 464 267 0 6 250 468 285 500 500
 254 250 747 1000 750 501 750 500 253 1000 744 750 250 500 279 746 500 994 0 304 720 696 500 500
 250 0 500 750 500 517 501 250 34 997 749 503 250 250 477 501 746 750 696 0 526 496 250 510
 250 0 474 525 499 250 508 463 2 750 254 747 250 497 250 250 250 532 280 474 0 250 250 500
 252 500 744 999 731 750 750 749 255 750 750 750 500 750 253 750 750 715 304 504 750 0 500 503
 251 219 750 1000 502 750 533 500 479 777 748 750 250 540 495 727 750 500 500 750 750 500 0 744
 481 26 500 750 250 501 500 250 250 717 500 500 251 250 527 505 749 500 500 490 500 497 256 0
]
